"PVWatts: Hourly PV Performance Data"
"Requested Location:","havlickova borova"
"Location:","BIELSKO BIALA, POLAND"
"Lat (deg N):","49.67"
"Long (deg E):","19.25"
"Elev (m):","399"
"DC System Size (kW):","1"
"Module Type:","Standard"
"Array Type:","Fixed (roof mount)"
"Array Tilt (deg):","15"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","No utility data available"
"Capacity Factor (%)","9.8"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","27","22","0","0","0","6","0","0","0","0"
"1","27","23","0","0","-0.1","6","0","-0.1","0","0"
"1","28","0","0","0","-0.2","6","0","-0.2","0","0"
"1","28","1","0","0","-0.4","6","0","-0.4","0","0"
"1","28","2","0","0","-0.5","6","0","-0.5","0","0"
"1","28","3","0","0","-0.7","6","0","-0.7","0","0"
"1","28","4","0","0","-0.8","6","0","-0.8","0","0"
"1","28","5","0","0","-0.8","7","0","-0.8","0","0"
"1","28","6","0","0","-0.9","8","0","-0.9","0","0"
"1","28","7","0","17","-0.6","7","16.795","-1.695","16.24","10.842"
"1","28","8","0","97","-0.3","6","113.349","0.492","108.607","101.333"
"1","28","9","47","132","0","5","168.978","2.374","159.154","150.719"
"1","28","10","51","160","0.1","5","203.58","3.398","191.646","182.415"
"1","28","11","47","167","0.3","5","209.326","3.814","197.028","187.661"
"1","28","12","34","151","0.4","6","182.124","2.974","172.138","163.389"
"1","28","13","20","115","0.1","5","127.15","1.688","120.791","113.245"
"1","28","14","0","29","-0.1","5","27.985","-0.911","26.973","21.372"
"1","28","15","0","4","-0.4","5","3.853","-2.006","3.73","0"
"1","28","16","0","0","-0.5","6","0","-0.5","0","0"
"1","28","17","0","0","-0.6","7","0","-0.6","0","0"
"1","28","18","0","0","-0.7","8","0","-0.7","0","0"
"1","28","19","0","0","-0.6","7","0","-0.6","0","0"
"1","28","20","0","0","-0.4","6","0","-0.4","0","0"
"1","28","21","0","0","-0.3","6","0","-0.3","0","0"
"1","28","22","0","0","0.1","7","0","0.1","0","0"
"1","28","23","0","0","0.6","8","0","0.6","0","0"
"1","29","0","0","0","1","9","0","1","0","0"
"1","29","1","0","0","0.9","8","0","0.9","0","0"
"1","29","2","0","0","0.7","8","0","0.7","0","0"
"1","29","3","0","0","0.6","8","0","0.6","0","0"
"1","29","4","0","0","0.2","8","0","0.2","0","0"
"1","29","5","0","0","-0.2","9","0","-0.2","0","0"
"1","29","6","0","0","-0.6","10","0","-0.6","0","0"
"1","29","7","0","41","0.2","10","48.184","-0.184","46.3","40.325"
"1","29","8","0","98","0.9","10","113.656","1.534","108.424","101.153"
"1","29","9","46","133","1.7","11","169.339","3.129","159.034","150.602"
"1","29","10","51","162","1.9","11","205.755","3.884","193.32","184.046"
"1","29","11","47","169","2.2","11","211.518","4.297","198.703","189.293"
"1","29","12","34","153","2.4","12","184.302","4.019","173.439","164.658"
"1","29","13","20","116","2.6","12","128.134","3.462","120.821","113.275"
"1","29","14","0","30","2.8","13","28.951","2.342","27.524","21.913"
"1","29","15","0","4","3","14","3.853","2.207","3.665","0"
"1","29","16","0","0","2.5","15","0","2.5","0","0"
"1","29","17","0","0","2","16","0","2","0","0"
"1","29","18","0","0","1.5","17","0","1.5","0","0"
"1","29","19","0","0","1.5","16","0","1.5","0","0"
"1","29","20","0","0","1.4","15","0","1.4","0","0"
"1","29","21","0","0","1.4","14","0","1.4","0","0"
"1","29","22","0","0","1.7","13","0","1.7","0","0"
"1","29","23","0","0","2","12","0","2","0","0"
"1","30","0","0","0","2.3","12","0","2.3","0","0"
"1","30","1","0","0","2.9","11","0","2.9","0","0"
"1","30","2","0","0","3.4","11","0","3.4","0","0"
"1","30","3","0","0","4","11","0","4","0","0"
"1","30","4","0","0","3.9","10","0","3.9","0","0"
"1","30","5","0","0","3.9","9","0","3.9","0","0"
"1","30","6","0","0","3.8","9","0","3.8","0","0"
"1","30","7","0","19","4","8","18.954","3.057","17.965","12.534"
"1","30","8","0","100","4.1","7","115.417","4.894","108.537","101.265"
"1","30","9","47","135","4.3","7","171.917","6.301","159.282","150.844"
"1","30","10","50","163","4.4","7","206.113","7.128","191.008","181.793"
"1","30","11","46","171","4.4","7","213.095","7.312","197.633","188.251"
"1","30","12","33","154","4.5","7","184.672","6.894","171.677","162.939"
"1","30","13","19","118","4.4","7","129.678","5.723","121.13","113.577"
"1","30","14","0","70","4.3","7","69.111","4.406","65.127","58.775"
"1","30","15","0","9","4.2","8","8.673","3.173","8.216","2.965"
"1","30","16","0","0","3.3","7","0","3.3","0","0"
"1","30","17","0","0","2.3","6","0","2.3","0","0"
"1","30","18","0","0","1.4","6","0","1.4","0","0"
"1","30","19","0","0","1.6","5","0","1.6","0","0"
"1","30","20","0","0","1.7","5","0","1.7","0","0"
"1","30","21","0","0","1.9","5","0","1.9","0","0"
"1","30","22","0","0","2.2","5","0","2.2","0","0"
"1","30","23","0","0","2.5","6","0","2.5","0","0"
"1","31","0","0","0","2.8","7","0","2.8","0","0"
"1","31","1","0","0","2.5","7","0","2.5","0","0"
"1","31","2","0","0","2.1","7","0","2.1","0","0"
"1","31","3","0","0","1.8","7","0","1.8","0","0"
"1","31","4","0","0","3.3","8","0","3.3","0","0"
"1","31","5","0","0","4.7","9","0","4.7","0","0"
"1","31","6","0","0","6.2","11","0","6.2","0","0"
"1","31","7","0","20","6.5","11","20.039","5.775","18.774","13.327"
"1","31","8","0","44","6.7","11","43.404","6.319","40.567","34.705"
"1","31","9","3","65","7","12","64.858","6.945","60.367","54.111"
"1","31","10","3","79","7","12","78.733","7.144","73.269","66.749"
"1","31","11","3","83","7","12","82.623","7.206","76.883","70.289"
"1","31","12","3","72","7","12","71.438","7.061","66.51","60.13"
"1","31","13","20","120","6.6","11","132.318","7.504","122.643","115.056"
"1","31","14","0","71","6.1","11","70.068","6.184","65.526","59.166"
"1","31","15","0","14","5.7","11","13.497","4.94","12.69","7.357"
"1","31","16","0","0","5.2","10","0","5.2","0","0"
"1","31","17","0","0","4.8","9","0","4.8","0","0"
"1","31","18","0","0","4.3","9","0","4.3","0","0"
"1","31","19","0","0","3.8","8","0","3.8","0","0"
"1","31","20","0","0","3.1","7","0","3.1","0","0"
"1","31","21","0","0","2.6","7","0","2.6","0","0"
"1","31","22","0","0","2","7","0","2","0","0"
"1","31","23","0","0","1.4","7","0","1.4","0","0"
"2","1","0","0","0","1.1","7","0","1.1","0","0"
"2","1","1","0","0","1.1","7","0","1.1","0","0"
"2","1","2","0","0","1.3","7","0","1.3","0","0"
"2","1","3","0","0","1.4","8","0","1.4","0","0"
"2","1","4","0","0","1.4","9","0","1.4","0","0"
"2","1","5","0","0","1.5","10","0","1.5","0","0"
"2","1","6","0","0","1.6","13","0","1.6","0","0"
"2","1","7","0","20","1.5","12","19.972","0.801","19.112","13.659"
"2","1","8","0","44","1.3","12","43.274","0.921","41.389","35.511"
"2","1","9","3","65","1.2","12","64.798","1.12","61.834","55.549"
"2","1","10","3","79","1","11","78.691","1.125","75.141","68.583"
"2","1","11","3","83","0.8","10","82.591","1.003","78.922","72.285"
"2","1","12","2","74","0.6","9","72.779","0.666","69.654","63.209"
"2","1","13","2","55","0.6","8","54.254","0.343","51.978","45.891"
"2","1","14","0","72","0.5","8","71.025","0.505","68.05","61.638"
"2","1","15","0","12","0.5","8","11.567","-0.49","11.129","5.824"
"2","1","16","0","0","0.3","8","0","0.3","0","0"
"2","1","17","0","0","0.2","8","0","0.2","0","0"
"2","1","18","0","0","0","8","0","0","0","0"
"2","1","19","0","0","-0.1","9","0","-0.1","0","0"
"2","1","20","0","0","-0.1","10","0","-0.1","0","0"
"2","1","21","0","0","-0.2","12","0","-0.2","0","0"
"2","1","22","0","0","0.4","11","0","0.4","0","0"
"2","1","23","0","0","0.9","10","0","0.9","0","0"
"2","2","0","0","0","1.5","10","0","1.5","0","0"
"2","2","1","0","0","2","10","0","2","0","0"
"2","2","2","0","0","2.5","11","0","2.5","0","0"
"2","2","3","0","0","3","12","0","3","0","0"
"2","2","4","0","0","3","11","0","3","0","0"
"2","2","5","0","0","3","10","0","3","0","0"
"2","2","6","0","0","3","10","0","3","0","0"
"2","2","7","0","47","3","11","56.083","2.762","53.223","47.111"
"2","2","8","0","104","3","12","117.771","3.631","111.351","104.016"
"2","2","9","125","151","3","14","232.426","4.962","214.885","205.06"
"2","2","10","135","181","3","14","282.226","5.621","262.105","251.012"
"2","2","11","43","175","3.1","14","215.326","4.96","201.833","192.343"
"2","2","12","31","158","3.1","14","187.543","4.591","176.153","167.306"
"2","2","13","18","122","3.4","14","133.152","4.232","125.226","117.581"
"2","2","14","0","73","3.6","14","71.981","3.677","68.044","61.633"
"2","2","15","0","14","3.9","14","13.497","3.249","12.782","7.447"
"2","2","16","0","0","4.1","13","0","4.1","0","0"
"2","2","17","0","0","4.2","12","0","4.2","0","0"
"2","2","18","0","0","4.4","12","0","4.4","0","0"
